Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2023/24,10003194,Santos,Cassie,F,17/04/2002,India,csantos701,student10003194@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003195,Reynolds,Nicholas,M,19/05/2000,Jordan,nreynolds429,student10003195@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003196,Larson,Joseph,M,03/09/2006,Canada,jlarson853,student10003196@sample.edu,3,1,2023-09-20,2024-06-30,UG,Business Management and Information Systems
2023/24,10003197,Brown,Erika,F,04/09/2006,Bangladesh,ebrown247,student10003197@sample.edu,3,1,2023-09-20,2024-06-30,UG,Business Management and Information Systems
2023/24,10003198,Ramirez,Samuel,M,14/07/1998,Canada,sramirez962,student10003198@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003199,Williams,Christie,F,22/08/2005,Bangladesh,cwilliams834,student10003199@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003200,Jimenez,Mark,M,09/06/2002,India,mjimenez496,student10003200@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003201,Robinson,Lauren,F,01/09/2005,Bangladesh,lrobinson123,student10003201@sample.edu,3,1,2023-09-20,2024-06-30,UG,Business Management and Information Systems
2023/24,10003202,Deleon,Amber,F,22/12/2005,Pakistan,adeleon128,student10003202@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003203,Wagner,Nathan,M,26/03/1999,India,nwagner159,student10003203@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003204,Barnes,Brenda,F,02/07/2004,Bangladesh,bbarnes577,student10003204@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003205,Mckinney,David,M,29/07/2005,United Kingdom,dmckinney848,student10003205@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003206,Smith,Terry,M,19/06/2002,Egypt,tsmith364,student10003206@sample.edu,2,1,2023-09-20,2025-06-30,UG,Business Management and Information Systems
2023/24,10003207,Novak,Jeffery,M,15/11/1999,Bangladesh,jnovak964,student10003207@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003208,Wright,Aaron,M,30/06/2002,United Kingdom,awright307,student10003208@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003209,Young,Jason,M,06/04/2004,Egypt,jyoung380,student10003209@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003210,Adams,Sarah,F,20/12/2005,United Kingdom,sadams92,student10003210@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003211,Mahoney,Traci,F,04/11/2002,United Kingdom,tmahoney852,student10003211@sample.edu,3,1,2023-09-20,2024-06-30,UG,Business Management and Information Systems
2023/24,10003212,Gonzalez,Stacey,F,01/09/2000,United States,sgonzalez583,student10003212@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10003213,Richards,Harold,M,04/07/2006,Philippines,hrichards259,student10003213@sample.edu,1,1,2023-09-20,2026-06-30,UG,Business Management and Information Systems
2023/24,10001219,Long,Timothy,M,03/05/1998,India,tlong741,student10001219@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001220,Hinton,Julian,M,29/11/1998,Jordan,jhinton592,student10001220@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001223,Juarez,Joel,M,21/07/2000,United States,jjuarez30,student10001223@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001224,Chandler,Jason,M,04/12/2002,Bangladesh,jchandler594,student10001224@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001225,Martin,Darren,M,16/04/2003,Philippines,dmartin22,student10001225@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001226,Proctor,Brittany,F,19/03/2002,Philippines,bproctor38,student10001226@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001227,Jackson,Deborah,F,22/09/2000,United States,djackson128,student10001227@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001228,Cabrera,Patricia,F,01/01/1996,Pakistan,pcabrera658,student10001228@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001229,Scott,Alyssa,F,28/02/1998,United States,ascott475,student10001229@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001230,Watson,Cynthia,F,05/12/1997,Bangladesh,cwatson568,student10001230@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001232,Estes,Nichole,F,24/02/1997,Pakistan,nestes309,student10001232@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001233,George,Ruth,F,11/02/2002,United Kingdom,rgeorge45,student10001233@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001234,Alvarado,Christopher,M,05/05/1998,Jordan,calvarado947,student10001234@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001235,Smith,Maureen,F,21/03/1997,India,msmith581,student10001235@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001236,Wilson,Mark,M,17/02/2001,United States,mwilson386,student10001236@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001237,Harrison,Melanie,F,21/10/2003,Pakistan,mharrison426,student10001237@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001239,Diaz,Jeremiah,M,24/11/2000,United Kingdom,jdiaz286,student10001239@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001242,Henry,Samuel,M,25/03/2002,Bangladesh,shenry221,student10001242@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001243,Cooley,Douglas,M,24/10/2002,India,dcooley658,student10001243@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001244,Miller,Jerome,M,14/06/1997,Pakistan,jmiller911,student10001244@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001245,Davis,Chris,M,08/03/1998,India,cdavis488,student10001245@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001248,Morales,Erin,F,01/12/1999,Jordan,emorales352,student10001248@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001249,Green,Jamie,F,17/04/1999,India,jgreen939,student10001249@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001251,Lewis,Michelle,F,21/05/1997,United States,mlewis191,student10001251@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001253,Joseph,Benjamin,M,08/02/1997,United States,bjoseph109,student10001253@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001255,Beck,Rodney,M,29/09/2002,United States,rbeck85,student10001255@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001256,Lee,Joshua,M,30/06/2003,Pakistan,jlee464,student10001256@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001258,Bond,Christina,F,18/06/1997,Canada,cbond366,student10001258@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001259,Garner,Christine,F,31/08/2001,United Kingdom,cgarner821,student10001259@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001260,Wilson,Valerie,F,19/01/2002,Pakistan,vwilson653,student10001260@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001262,Wood,Anthony,M,30/01/2000,Canada,awood891,student10001262@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001264,Richardson,Ethan,M,23/11/1999,Egypt,erichardson932,student10001264@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001265,Carter,Mariah,F,14/07/1995,India,mcarter233,student10001265@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001266,Mercado,Kristina,F,21/02/1997,Philippines,kmercado839,student10001266@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001267,Welch,Alan,M,20/09/1995,Philippines,awelch129,student10001267@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001269,Davidson,Marissa,F,17/02/1999,Canada,mdavidson863,student10001269@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001270,Curtis,Anthony,M,18/03/2000,Jordan,acurtis761,student10001270@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001271,Medina,Jessica,F,19/07/1998,United States,jmedina198,student10001271@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001273,Jones,Jonathan,M,31/12/1997,United Kingdom,jjones984,student10001273@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001275,Herrera,Dillon,M,04/07/2002,Pakistan,dherrera749,student10001275@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001277,Orozco,James,M,22/05/2003,Pakistan,jorozco914,student10001277@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001278,Bernard,Debbie,F,01/02/2001,United States,dbernard349,student10001278@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001280,Kelly,Jennifer,F,31/08/2001,India,jkelly383,student10001280@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001281,Ryan,William,M,17/09/1998,Canada,wryan231,student10001281@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001282,Martinez,Kristie,F,12/03/1999,United States,kmartinez33,student10001282@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001283,Schaefer,Kenneth,M,25/12/2001,Egypt,kschaefer107,student10001283@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001285,Hebert,Angelica,F,11/01/2002,Canada,ahebert322,student10001285@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001286,Sanders,Hannah,F,17/05/1997,Canada,hsanders837,student10001286@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001287,Guerra,Ethan,M,23/05/2002,India,eguerra793,student10001287@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001288,Greene,Sherri,F,15/08/2002,Philippines,sgreene735,student10001288@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001289,Evans,Kylie,F,02/06/1995,Egypt,kevans570,student10001289@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001293,Jones,Kyle,M,24/04/2002,Canada,kjones118,student10001293@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001294,Schroeder,Vanessa,F,02/01/1995,Jordan,vschroeder31,student10001294@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001295,Taylor,Melissa,F,02/04/2003,Philippines,mtaylor651,student10001295@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001296,Sullivan,Matthew,M,13/06/1996,United States,msullivan518,student10001296@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001297,Myers,Daniel,M,30/03/2001,India,dmyers520,student10001297@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001299,Villegas,Daniel,M,11/04/1997,Bangladesh,dvillegas653,student10001299@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001300,Murray,Lisa,F,30/07/2000,Philippines,lmurray818,student10001300@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001301,Dalton,Tara,F,27/05/1998,Egypt,tdalton331,student10001301@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001305,Casey,Douglas,M,31/01/1995,Philippines,dcasey664,student10001305@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001306,Downs,John,M,15/02/1997,Canada,jdowns933,student10001306@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001308,Sampson,Wayne,M,15/09/2002,United Kingdom,wsampson351,student10001308@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001311,Jenkins,Mary,F,20/12/1999,India,mjenkins397,student10001311@sample.edu,4,4,2020-09-20,2023-06-30,UG,Accountancy & Finance
2023/24,10001313,Chambers,Phillip,M,24/04/1996,Canada,pchambers407,student10001313@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001316,Ruiz,Alan,M,12/09/2000,United Kingdom,aruiz631,student10001316@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001317,Kaufman,Patricia,F,01/06/2003,United Kingdom,pkaufman528,student10001317@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001319,Mckinney,Heather,F,07/02/1999,United Kingdom,hmckinney368,student10001319@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001320,Ryan,William,M,14/04/1995,Canada,wryan134,student10001320@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001321,Mccoy,Emily,F,05/01/1996,India,emccoy99,student10001321@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001322,Ayala,Marcus,M,02/02/1999,Bangladesh,mayala601,student10001322@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001323,Davis,James,M,14/09/2000,United Kingdom,jdavis432,student10001323@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001324,Moyer,Isaac,M,24/08/1998,Bangladesh,imoyer359,student10001324@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001326,Morrow,Calvin,M,21/03/1995,Philippines,cmorrow469,student10001326@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001327,Ford,Mark,M,19/02/1997,Egypt,mford412,student10001327@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001328,Adams,Jamie,M,22/07/2003,India,jadams561,student10001328@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001329,Campbell,Rebecca,F,10/04/2001,Pakistan,rcampbell825,student10001329@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001330,Clay,Jeffrey,M,30/06/1999,Pakistan,jclay988,student10001330@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001332,Allen,Ian,M,15/06/1998,Pakistan,iallen456,student10001332@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001333,Rivers,Matthew,M,03/04/1999,United States,mrivers31,student10001333@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001337,Smith,Heather,F,04/07/1998,Bangladesh,hsmith21,student10001337@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001339,Horn,Lynn,F,10/08/2000,Canada,lhorn546,student10001339@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001340,Smith,Ivan,M,28/05/1996,India,ismith975,student10001340@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001341,Kim,Linda,F,06/02/2002,Philippines,lkim510,student10001341@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001342,Garcia,Alice,F,23/12/1999,Philippines,agarcia557,student10001342@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001344,Robinson,Connie,F,03/03/1998,Jordan,crobinson269,student10001344@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001345,Jackson,Joanne,F,13/06/2000,Egypt,jjackson585,student10001345@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001346,Reeves,John,M,22/01/1995,India,jreeves507,student10001346@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001348,Barnes,Robert,M,31/01/2001,United Kingdom,rbarnes283,student10001348@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001349,Hudson,Ashley,F,18/08/1997,Bangladesh,ahudson599,student10001349@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001351,Barnes,Maria,F,26/02/1996,Philippines,mbarnes47,student10001351@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001352,Tate,Nicholas,M,01/02/2001,India,ntate773,student10001352@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001353,Contreras,Crystal,F,05/04/2003,Pakistan,ccontreras788,student10001353@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001356,Smith,Joseph,M,01/02/1999,Egypt,jsmith720,student10001356@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001357,Smith,Gregory,M,29/04/2002,United Kingdom,gsmith962,student10001357@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001358,Thompson,Diamond,F,03/03/1996,Jordan,dthompson762,student10001358@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001359,Vasquez,Felicia,F,02/02/1998,Egypt,fvasquez87,student10001359@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001361,Lewis,Meagan,F,13/12/1997,Egypt,mlewis596,student10001361@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001363,Jones,Sarah,F,12/03/1997,United Kingdom,sjones701,student10001363@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001365,Hodges,Laura,F,29/08/1999,United States,lhodges224,student10001365@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001366,Robinson,Kelly,F,20/01/2001,Philippines,krobinson697,student10001366@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001367,Allison,Sharon,F,10/11/2000,Philippines,sallison905,student10001367@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001368,Wright,Rachel,F,29/07/1996,Philippines,rwright746,student10001368@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001371,Johnson,Carolyn,F,07/07/2001,Bangladesh,cjohnson266,student10001371@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001372,Jones,Nicole,F,21/04/1995,Pakistan,njones731,student10001372@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001373,Brooks,James,M,13/01/1995,Pakistan,jbrooks573,student10001373@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001374,Carson,Kelly,F,18/08/1998,Bangladesh,kcarson133,student10001374@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001375,Moss,Thomas,M,30/06/1996,Bangladesh,tmoss894,student10001375@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001376,Archer,Christina,F,13/06/1995,India,carcher360,student10001376@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001378,Harris,Brian,M,08/10/1998,Bangladesh,bharris309,student10001378@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001381,Williams,Kimberly,F,04/03/2000,Pakistan,kwilliams651,student10001381@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001382,Jimenez,Brian,M,08/11/2000,Canada,bjimenez686,student10001382@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001383,Soto,John,M,27/09/1999,Philippines,jsoto159,student10001383@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001384,Schneider,Douglas,M,19/04/2003,Jordan,dschneider557,student10001384@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001386,Price,Brandon,M,08/03/2001,Bangladesh,bprice220,student10001386@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001387,Baker,Jamie,F,23/12/1998,Bangladesh,jbaker336,student10001387@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001390,Gallagher,Matthew,M,31/10/2001,United Kingdom,mgallagher8,student10001390@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001391,Rivera,Thomas,M,18/08/2000,United States,trivera698,student10001391@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001392,Herman,Jessica,F,16/03/1999,United States,jherman152,student10001392@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001393,Larson,Willie,M,02/02/2003,Jordan,wlarson178,student10001393@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001395,Wise,Crystal,F,16/09/2003,Egypt,cwise177,student10001395@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001396,Rivera,Margaret,F,30/06/2003,Jordan,mrivera960,student10001396@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001399,Collins,Miranda,F,19/03/2003,Jordan,mcollins80,student10001399@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001400,Johnson,Michelle,F,28/02/2001,Pakistan,mjohnson799,student10001400@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001401,Jackson,Timothy,M,03/06/1995,United States,tjackson782,student10001401@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001402,Foster,Alicia,F,31/12/1998,Bangladesh,afoster876,student10001402@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001405,Thompson,Lisa,F,24/03/2001,Pakistan,lthompson606,student10001405@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001406,Garcia,James,M,16/11/1997,India,jgarcia237,student10001406@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001407,Green,Sandra,F,23/03/1998,Jordan,sgreen168,student10001407@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001408,Stanley,Andrew,M,29/12/1995,United Kingdom,astanley273,student10001408@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001413,Newman,Daniel,M,02/10/1997,Philippines,dnewman675,student10001413@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001414,Mendoza,Joshua,M,11/10/2001,Egypt,jmendoza704,student10001414@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001415,Wilkins,Holly,F,19/11/2000,Canada,hwilkins921,student10001415@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001416,Nichols,Mark,M,05/08/2002,Jordan,mnichols154,student10001416@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001417,Benjamin,Whitney,F,03/12/1998,United Kingdom,wbenjamin168,student10001417@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001418,Leon,Scott,M,11/06/2000,United Kingdom,sleon1,student10001418@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001419,Hernandez,Stephen,M,29/11/2001,Canada,shernandez755,student10001419@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001422,Wheeler,Christina,F,08/04/1999,Egypt,cwheeler300,student10001422@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001423,Perez,Christopher,M,09/06/2002,United Kingdom,cperez640,student10001423@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001424,Wilson,Miguel,M,01/12/2002,United Kingdom,mwilson22,student10001424@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management
2023/24,10001426,Keller,Rodney,M,29/03/1997,United Kingdom,rkeller547,student10001426@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001427,Ali,Kristen,F,29/08/1997,United Kingdom,kali994,student10001427@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001428,Garcia,Jeremy,M,18/06/1997,India,jgarcia314,student10001428@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001429,Evans,Angela,F,27/02/1997,Bangladesh,aevans894,student10001429@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001430,Watson,Anna,F,21/10/1996,Philippines,awatson212,student10001430@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001432,Mccarthy,Robert,M,10/01/2002,Pakistan,rmccarthy652,student10001432@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001434,Moreno,Earl,M,11/02/2002,Pakistan,emoreno133,student10001434@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001435,Parker,Marvin,M,06/07/2001,India,mparker293,student10001435@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001437,Bell,Jorge,M,20/06/2002,Egypt,jbell730,student10001437@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001438,Stevens,Daniel,M,01/12/1996,Bangladesh,dstevens467,student10001438@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001439,Hill,Laurie,F,06/11/1997,Bangladesh,lhill817,student10001439@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001440,Solomon,Sara,F,02/03/1997,United States,ssolomon909,student10001440@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001441,Reyes,Angelica,F,07/06/2002,Egypt,areyes27,student10001441@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001444,Walters,Lisa,F,22/05/1995,India,lwalters452,student10001444@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001445,Cole,Charles,M,08/05/1999,India,ccole877,student10001445@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001446,West,Tracy,F,13/01/2002,Philippines,twest639,student10001446@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001447,Morris,Amanda,F,05/08/1995,India,amorris85,student10001447@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
2023/24,10001448,Ruiz,Wayne,M,01/06/2003,Philippines,wruiz456,student10001448@sample.edu,4,4,2020-09-20,2023-06-30,UG,Business Management and International Relations
