Academic_Year,Student_ID,Surname,Forename,Gender,Date_of_Birth,Nationality,username,email,Prog_Yr,Stud_Yr,AIMS_Start,AIMS_ExpEnd,Category,Programme_Name
2018/19,10000292,Thomas,Isaiah,M,22/05/1998,Philippines,ithomas47,student10000292@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000293,Russell,Kevin,M,18/08/1996,United Kingdom,krussell538,student10000293@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000294,Lopez,Drew,M,14/06/1993,India,dlopez728,student10000294@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000295,Griffin,Adrian,M,12/06/1993,India,agriffin262,student10000295@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000296,Taylor,James,M,10/05/1994,Jordan,jtaylor763,student10000296@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000297,Black,Ronald,M,04/04/1997,India,rblack258,student10000297@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000298,Hayes,Rebecca,F,04/06/1998,United Kingdom,rhayes537,student10000298@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000299,Pierce,Denise,F,06/12/1993,Canada,dpierce478,student10000299@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000300,Davis,Debbie,F,24/04/1998,India,ddavis273,student10000300@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000301,Phillips,Erica,F,24/05/1994,Philippines,ephillips747,student10000301@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000302,Lee,Ethan,M,10/10/1993,Philippines,elee655,student10000302@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000303,Hamilton,Michael,M,10/04/2000,Philippines,mhamilton909,student10000303@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000304,Tyler,Brittany,F,06/06/1998,Pakistan,btyler816,student10000304@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000305,Luna,Sarah,F,23/01/1997,Philippines,sluna447,student10000305@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000306,Guerra,Autumn,F,09/03/1993,Jordan,aguerra55,student10000306@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000307,Avila,Victoria,F,18/01/2001,Jordan,vavila571,student10000307@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000308,Reilly,Jessica,F,31/12/1997,Philippines,jreilly827,student10000308@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000309,Lee,Lauren,F,28/11/1999,United States,llee94,student10000309@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000310,Christensen,Dylan,M,28/02/1994,Canada,dchristensen757,student10000310@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000311,Mendoza,James,M,10/10/2001,Bangladesh,jmendoza182,student10000311@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000312,Armstrong,Anthony,M,15/08/1994,India,aarmstrong119,student10000312@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000313,Green,Christine,F,31/03/1996,Canada,cgreen788,student10000313@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000314,Howell,John,M,31/05/2001,Canada,jhowell174,student10000314@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000315,Sexton,Eric,M,27/02/1994,United Kingdom,esexton294,student10000315@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000316,Hawkins,Emily,F,16/07/2000,Philippines,ehawkins634,student10000316@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000317,Lopez,Linda,F,21/10/2000,United Kingdom,llopez912,student10000317@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000318,Meza,Andrea,F,05/03/2001,United Kingdom,ameza321,student10000318@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000319,Walker,Emma,F,08/02/1997,Pakistan,ewalker586,student10000319@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000320,Cabrera,Tracie,F,25/09/2000,Bangladesh,tcabrera928,student10000320@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000321,Finley,Nicole,F,20/10/1995,United Kingdom,nfinley310,student10000321@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000322,Mann,Cody,M,13/09/1998,Jordan,cmann885,student10000322@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000323,Johnston,Noah,M,10/08/1994,Jordan,njohnston750,student10000323@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000324,Reyes,Sydney,F,19/05/1995,United Kingdom,sreyes167,student10000324@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000325,Richard,Dwayne,M,31/10/2001,Pakistan,drichard745,student10000325@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000326,Mccann,James,M,21/04/2000,Pakistan,jmccann177,student10000326@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000327,Martinez,Mark,M,22/05/1998,Pakistan,mmartinez319,student10000327@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000328,Boyle,Kelly,F,08/03/2000,Pakistan,kboyle840,student10000328@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000329,Mcgee,Alexis,F,03/09/1999,United Kingdom,amcgee831,student10000329@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000330,Torres,Mitchell,M,14/01/1999,Bangladesh,mtorres132,student10000330@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000331,Stephens,Linda,F,20/12/1994,Egypt,lstephens72,student10000331@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000332,Collins,Michael,M,02/05/1994,United States,mcollins564,student10000332@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000333,Wilson,Jeanne,F,23/05/1998,United Kingdom,jwilson220,student10000333@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000334,Newton,Michelle,F,28/12/1997,Philippines,mnewton662,student10000334@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000335,Hudson,Matthew,M,22/02/1994,United States,mhudson31,student10000335@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000336,Barron,John,M,26/05/1998,Philippines,jbarron924,student10000336@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000337,Hill,Tammie,F,04/07/1998,Philippines,thill143,student10000337@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000338,Bryant,Wayne,M,21/04/1993,Egypt,wbryant193,student10000338@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000339,Lawson,Erin,F,27/05/1999,Canada,elawson608,student10000339@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000340,Church,Evelyn,F,02/02/1999,Philippines,echurch876,student10000340@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000341,Henry,Rebecca,F,20/05/1999,Jordan,rhenry731,student10000341@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000342,Joseph,Patrick,M,04/08/1997,Canada,pjoseph486,student10000342@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000343,Henry,Sheila,F,10/12/1994,India,shenry492,student10000343@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000344,Joseph,Susan,F,17/05/1995,Jordan,sjoseph662,student10000344@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000345,Shaw,Morgan,F,15/08/1993,United States,mshaw346,student10000345@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000346,Stanton,Nicholas,M,02/10/2000,Bangladesh,nstanton596,student10000346@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000347,Wheeler,Deborah,F,11/12/1995,Philippines,dwheeler438,student10000347@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000348,Hudson,Angela,F,03/01/1997,Philippines,ahudson434,student10000348@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000349,Davenport,Benjamin,M,27/11/1998,Pakistan,bdavenport615,student10000349@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000350,Fitzgerald,Candice,F,27/11/2001,Pakistan,cfitzgerald921,student10000350@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000351,Roberts,Sean,M,02/10/1997,United Kingdom,sroberts95,student10000351@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000352,Walker,Andrew,M,17/08/1999,Egypt,awalker798,student10000352@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000353,Sheppard,David,M,06/05/1994,Jordan,dsheppard986,student10000353@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000354,Scott,Luis,M,27/11/1995,United States,lscott983,student10000354@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000355,Hamilton,Charles,M,16/02/1994,United States,chamilton38,student10000355@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000356,Gonzalez,Kelsey,F,11/07/1996,United Kingdom,kgonzalez806,student10000356@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000357,Fleming,Robert,M,04/11/1996,Pakistan,rfleming225,student10000357@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000358,Lyons,Bradley,M,14/06/1999,Egypt,blyons824,student10000358@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000359,Watkins,Patricia,F,22/05/1994,Egypt,pwatkins175,student10000359@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000360,Roth,Kyle,M,02/09/1995,United Kingdom,kroth473,student10000360@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000361,Stark,Megan,F,11/02/1994,Pakistan,mstark938,student10000361@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000362,Greene,Elijah,M,04/06/1997,United Kingdom,egreene542,student10000362@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000363,Santiago,Ashley,F,27/09/1995,Canada,asantiago441,student10000363@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000364,Roberts,Donald,M,28/11/2001,Egypt,droberts264,student10000364@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000365,Green,Corey,M,14/08/1993,Jordan,cgreen194,student10000365@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000366,Holmes,Brittany,F,17/04/2001,Egypt,bholmes571,student10000366@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000367,Obrien,Erin,F,25/10/1996,Egypt,eobrien880,student10000367@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000368,Rollins,Christina,F,15/11/1994,Pakistan,crollins958,student10000368@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000369,Campbell,Alexander,M,09/04/2001,United Kingdom,acampbell418,student10000369@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000370,Robinson,Stacey,F,30/03/1993,United States,srobinson136,student10000370@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000371,Mcdaniel,Brian,M,29/08/1997,United States,bmcdaniel4,student10000371@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000372,Robertson,Alexander,M,01/02/1994,United Kingdom,arobertson149,student10000372@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000373,Ochoa,Ricky,M,06/12/1998,Egypt,rochoa739,student10000373@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000374,Harris,Michael,M,01/09/1997,Egypt,mharris756,student10000374@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000375,Ramirez,Betty,F,03/07/1993,Philippines,bramirez285,student10000375@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000376,Watkins,David,M,15/02/1998,United States,dwatkins388,student10000376@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000377,Cole,Randall,M,27/11/2000,Egypt,rcole220,student10000377@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000378,Lane,Richard,M,30/08/1999,India,rlane96,student10000378@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000379,Young,Jon,M,23/09/1997,United States,jyoung992,student10000379@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000380,Walker,Christine,F,27/07/1997,United Kingdom,cwalker234,student10000380@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000381,Bradley,Patrick,M,08/08/1994,Egypt,pbradley268,student10000381@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000382,Griffith,Audrey,F,05/09/1994,United Kingdom,agriffith797,student10000382@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000383,Hunter,Eric,M,30/04/1995,Pakistan,ehunter248,student10000383@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000384,Rush,April,F,29/12/1993,United Kingdom,arush415,student10000384@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000385,Austin,Daniel,M,09/02/1999,Philippines,daustin747,student10000385@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000386,Gibbs,Virginia,F,30/06/1995,United Kingdom,vgibbs533,student10000386@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000387,Orozco,Javier,M,27/05/1993,Egypt,jorozco787,student10000387@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000388,Hicks,Katherine,F,24/05/2001,Pakistan,khicks579,student10000388@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000389,Ramos,Jonathan,M,19/10/1997,United Kingdom,jramos151,student10000389@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000390,Stone,Jason,M,15/03/1994,Bangladesh,jstone973,student10000390@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000391,Harrison,Nicholas,M,12/08/1993,Egypt,nharrison851,student10000391@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000392,Phillips,Mary,F,25/09/1996,India,mphillips685,student10000392@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000393,Gutierrez,Susan,F,15/07/1993,Pakistan,sgutierrez144,student10000393@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000394,Padilla,Michael,M,23/04/1996,Egypt,mpadilla82,student10000394@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000395,Wood,Ronald,M,13/10/1998,India,rwood292,student10000395@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000396,Galloway,Colleen,F,02/07/1998,India,cgalloway249,student10000396@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000397,Byrd,Dawn,F,16/12/1996,Pakistan,dbyrd164,student10000397@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000398,Mccall,Christopher,M,22/07/1995,United Kingdom,cmccall818,student10000398@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000399,Dunn,Jose,M,31/08/1999,United States,jdunn291,student10000399@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000400,Webster,Matthew,M,17/03/2001,United States,mwebster858,student10000400@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000401,Gray,Donald,M,28/02/1996,India,dgray404,student10000401@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000402,Fisher,Manuel,M,17/02/1994,Egypt,mfisher890,student10000402@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000403,Cooley,Sharon,F,24/01/1994,Bangladesh,scooley216,student10000403@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000404,Espinoza,Jill,F,28/07/1999,Jordan,jespinoza325,student10000404@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000405,Garner,Omar,M,16/02/1999,United Kingdom,ogarner792,student10000405@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000406,Baker,Alicia,F,20/06/1997,Egypt,abaker601,student10000406@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000407,Bautista,Richard,M,03/11/1995,Philippines,rbautista154,student10000407@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000408,Meza,Priscilla,F,28/11/1996,United States,pmeza786,student10000408@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000409,Murphy,Evelyn,F,31/07/1993,United States,emurphy204,student10000409@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000410,Norman,Benjamin,M,23/11/1996,India,bnorman274,student10000410@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000411,Mcclain,Scott,M,02/09/1994,United Kingdom,smcclain917,student10000411@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000412,Obrien,Wayne,M,21/04/2000,Canada,wobrien46,student10000412@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000413,Simpson,Jeffery,M,24/04/1997,Philippines,jsimpson856,student10000413@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000414,Rivera,Dylan,M,04/07/2000,Egypt,drivera162,student10000414@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000415,Rose,Shannon,F,06/08/2000,Pakistan,srose898,student10000415@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000416,Chase,Kristen,F,02/01/1997,United Kingdom,kchase354,student10000416@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000417,Marshall,Alexa,F,10/01/1996,Egypt,amarshall442,student10000417@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000418,Martin,Kimberly,F,14/06/1996,United States,kmartin292,student10000418@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000419,Fox,John,M,17/04/1999,United Kingdom,jfox998,student10000419@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000420,Mccormick,Tina,F,22/10/1995,Jordan,tmccormick823,student10000420@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000421,Chavez,Joseph,M,06/03/1999,Egypt,jchavez33,student10000421@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000422,Bennett,Robin,F,28/10/2000,United States,rbennett542,student10000422@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000423,Rogers,Linda,F,22/10/1995,Philippines,lrogers170,student10000423@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000424,Kelly,Sarah,F,30/08/1998,United Kingdom,skelly678,student10000424@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000425,Cole,Gregory,M,15/04/1999,Jordan,gcole664,student10000425@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000426,Clay,Mary,F,09/08/1997,United States,mclay567,student10000426@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000427,Allen,Amber,F,29/08/2001,India,aallen556,student10000427@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000428,Williams,Deborah,F,18/11/1997,Bangladesh,dwilliams210,student10000428@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000429,Parker,Katie,F,15/02/1999,Canada,kparker766,student10000429@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000430,Foster,John,M,10/10/1996,Bangladesh,jfoster320,student10000430@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000431,Gonzalez,Kimberly,F,09/12/1995,Canada,kgonzalez267,student10000431@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000432,Cisneros,Shannon,F,07/05/1994,India,scisneros976,student10000432@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000433,Harris,James,M,04/08/1995,Philippines,jharris711,student10000433@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000434,Harris,Adam,M,19/07/1998,Jordan,aharris919,student10000434@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000435,Burke,Benjamin,M,10/10/1996,Egypt,bburke516,student10000435@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000436,Hunter,Christina,F,27/01/1997,India,chunter661,student10000436@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000437,Price,Heather,F,01/05/1995,Pakistan,hprice486,student10000437@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000438,Rose,James,M,24/10/2001,Pakistan,jrose396,student10000438@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000439,Thomas,Kenneth,M,25/05/1994,United Kingdom,kthomas582,student10000439@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000440,Fischer,Jacob,M,26/10/1998,United Kingdom,jfischer693,student10000440@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000441,Hill,Sheri,F,21/04/1996,Philippines,shill414,student10000441@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000442,Grimes,Don,M,09/10/1998,Pakistan,dgrimes634,student10000442@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000443,Jimenez,Diana,F,04/11/1999,Pakistan,djimenez919,student10000443@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000444,Ford,Matthew,M,26/05/2001,Philippines,mford77,student10000444@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000445,Morrison,Elizabeth,F,19/01/1994,United Kingdom,emorrison376,student10000445@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000446,Khan,Tamara,F,05/12/1996,United Kingdom,tkhan965,student10000446@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000447,Rich,Ronald,M,11/05/2000,Egypt,rrich322,student10000447@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000448,Williams,Jay,M,07/03/1995,United Kingdom,jwilliams552,student10000448@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000449,Jenkins,Geoffrey,M,29/09/1999,United States,gjenkins913,student10000449@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000450,Miller,Raymond,M,17/09/1996,Canada,rmiller950,student10000450@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000451,Gomez,Daniel,M,09/03/1997,Philippines,dgomez699,student10000451@sample.edu,3,1,2018-09-20,2019-06-30,UG,Business Management
2018/19,10000452,Bailey,Julie,F,24/05/1994,Egypt,jbailey923,student10000452@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000453,Wilson,Mary,F,15/02/1996,Egypt,mwilson605,student10000453@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000454,Robinson,Christina,F,25/03/2000,Pakistan,crobinson559,student10000454@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000455,Sparks,Nicole,F,24/11/1998,Pakistan,nsparks384,student10000455@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000456,Williams,Tracey,F,12/09/1995,United States,twilliams914,student10000456@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000457,Payne,Robert,M,01/07/2000,Jordan,rpayne48,student10000457@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000458,Rodriguez,Carl,M,04/09/1997,United States,crodriguez587,student10000458@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000459,Richard,Erica,F,22/06/1994,Jordan,erichard596,student10000459@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000460,Sanchez,Patricia,F,13/10/1997,United Kingdom,psanchez718,student10000460@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000461,Rivera,Shannon,F,22/02/1996,Pakistan,srivera468,student10000461@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000462,Bowers,Johnny,M,01/08/1998,Philippines,jbowers430,student10000462@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000463,Page,Melissa,F,30/06/1993,United States,mpage663,student10000463@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000464,Montes,Lisa,F,03/11/1998,Bangladesh,lmontes930,student10000464@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000465,Lyons,Sylvia,F,10/12/1994,Pakistan,slyons746,student10000465@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000466,Davis,Craig,M,05/02/1995,Philippines,cdavis341,student10000466@sample.edu,2,1,2018-09-20,2020-06-30,UG,Business Management
2018/19,10000467,Walsh,Jay,M,10/01/2001,Bangladesh,jwalsh58,student10000467@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000468,Flowers,Rachel,F,04/02/1994,Egypt,rflowers116,student10000468@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000469,Munoz,Barbara,F,05/09/1998,Egypt,bmunoz47,student10000469@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000470,Smith,Emily,F,12/08/1995,Egypt,esmith590,student10000470@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000471,Lane,Becky,F,19/07/1993,Egypt,blane94,student10000471@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000472,Brown,Henry,M,21/07/1999,Philippines,hbrown413,student10000472@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000473,Carter,Christine,F,20/08/2000,India,ccarter672,student10000473@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000474,Lamb,Natalie,F,02/05/1995,Philippines,nlamb488,student10000474@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000475,Wolfe,Shane,M,15/04/1996,Bangladesh,swolfe586,student10000475@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
2018/19,10000476,Macias,Brad,M,28/04/1994,Canada,bmacias938,student10000476@sample.edu,1,1,2018-09-20,2021-06-30,UG,Business Management
